OBJECTID,ROUTE,REFPT,ENDREFPT,LENGTH_,UPDATEYR,AADT,AADTYR,COUNTYEAR,AADTDERIV,AADTSINGLE,AADTCOMB,OFFPKTRK,YR20FACTOR,DHV,DD,ROUTECAPAC,EDLA,VCRATIO,VCRATIO20,ROADTERRAIN,SEASONALGROUPID,COUNTSTATIONID,CALYR,PCTOFFPKSU,PCTOFFPKCOMB,AADTTRUCKS,RUNLENGTH_FROM,RUNLENGTH_TO,ISRAMP,PCTDHSU,PCTDHCOMB,DHTRK
101,025A,101.389,103.896,2.485,2022,44000,2022,2022,0,1600,2900,10.3999996185303,1.25,10.5,56,7450,0,0.689999997615814,0.860000014305115,2,1,100953,2022,3.70000004768372,6.69999980926514,4500,101.37,103.855,,0.140000000596046,0.300000011920929,0.400000005960464
102,160A,117.6,126.968,9.431,2022,4800,2022,2020,2,130,450,12.1000003814697,1.27999997138977,11.5,57,1600,0,0.389999985694885,0.5,3,2,104821,2022,2.70000004768372,9.39999961853027,580,116.751,126.182,,0.140000000596046,0.230000004172325,0.400000005960464
103,025A,245.217,250.241,5.028,2022,82000,2022,2020,2,2000,6400,10.1999998092651,1.38999998569489,7.5,53,8100,0,0.800000011920929,1.11000001430511,2,5,101028,2022,2.40000009536743,7.80000019073486,8400,244.981,250.009,,0.129999995231628,0.28999999165535,0.400000005960464
104,348A,1.343,3.253,2.004,2022,1200,2022,2022,0,40,20,5,1.14999997615814,11,57,3050,0,0.0500000007450581,0.0599999986588955,2,2,105387,2022,3.29999995231628,1.70000004768372,60,1.354,3.358,,0.25,0.25,0.5
105,133A,24,46.371,20.594,2022,1000,2022,2019,3,20,40,6.59999990463257,1.0900000333786,15.5,58,1250,0,0.140000000596046,0.150000005960464,3,3,104555,2022,2.20000004768372,4.40000009536743,60,23.825,44.419,,0.25,0.25,0.5
106,040A,184.401,184.529,0.132,2022,6900,2022,2022,0,230,170,5.80000019073486,1.10000002384186,15,57,3900,0,0.300000011920929,0.330000013113022,3,3,101854,2022,3.29999995231628,2.5,400,183.746,183.878,,0.560000002384186,0.319999992847443,0.899999976158142
107,224A,0.768,1.809,1.074,2022,17000,2022,2022,0,680,340,6,1.19000005722046,11.5,53,2550,0,0.810000002384186,0.959999978542328,2,6,105017,2022,4,2,1020,0.823,1.897,,0.140000000596046,0.0299999993294477,0.200000002980232
108,040C,299.603,299.658,0.054,2022,21000,2022,2021,1,420,170,2.79999995231628,1.0900000333786,9,55,3250,0,0.639999985694885,0.699999988079071,2,6,101934,2022,2,0.800000011920929,590,20.402,20.456,,0.0500000007450581,0.00999999977648258,0.100000001490116
109,086A,15.216,15.736,0.502,2022,12000,2022,2020,2,290,160,3.70000004768372,1.24000000953674,11.5,60,2400,0,0.689999997615814,0.860000014305115,2,6,103764,2022,2.40000009536743,1.29999995231628,450,13.307,13.809,,1.11000001430511,0.0399999991059303,1.20000004768372
110,076A,5.777,6.803,1.078,2022,80000,2022,2010,3,3800,4700,10.6999998092651,1.25999999046326,8,57,9400,0,0.779999971389771,0.980000019073486,1,5,103383,2022,4.80000019073486,5.90000009536743,8500,5.629,6.707,,0.529999971389771,0.219999998807907,0.800000011920929
111,009D,102.279,102.49,0.212,2022,18000,2022,2020,2,610,400,5.59999990463257,1.21000003814697,15,58,3580,0,0.870000004768372,1.04999995231628,3,3,100517,2022,3.40000009536743,2.20000004768372,1010,0.735,0.947,,0.150000005960464,0.150000005960464,0.300000011920929
112,096B,95.367,99.58,4.311,2022,1500,2022,2021,1,30,100,9.19999980926514,1.05999994277954,11.5,57,2200,0,0.0900000035762787,0.100000001490116,2,2,104036,2022,2.29999995231628,6.90000009536743,130,25.92,30.231,,0.180000007152557,0.219999998807907,0.400000005960464
113,014C,134.77,135.126,0.379,2022,14000,2022,2020,2,350,500,6.09999990463257,1.23000001907349,9,54,3240,0,0.419999986886978,0.519999980926514,2,6,100634,2022,2.5,3.59999990463257,850,0,0.379,,0.159999996423721,0.140000000596046,0.300000011920929
114,003A,2.194,2.444,0.261,2022,6900,2022,2022,0,250,210,6.59999990463257,1.22000002861023,11.5,53,3480,0,0.239999994635582,0.28999999165535,3,6,106471,2022,3.59999990463257,3,460,2.225,2.486,,0.129999995231628,0.119999997317791,0.300000011920929
115,287C,298.082,298.373,0.204,2022,49000,2022,2020,2,980,590,3.20000004768372,1.17999994754791,8,52,4200,0,0.970000028610229,1.13999998569489,2,6,105245,2022,2,1.20000004768372,1570,15.48,15.684,,0.0500000007450581,0.00999999977648258,0.100000001490116
116,119A,25.25,25.607,0.293,2022,5700,2022,2021,1,150,60,3.70000004768372,1.12999999523163,15,58,1700,0,0.579999983310699,0.660000026226044,3,3,104333,2022,2.59999990463257,1.10000002384186,210,25.24,25.533,,0.230000004172325,0.0399999991059303,0.300000011920929
117,036B,1.371,1.477,0.099,2022,8000,2022,2020,2,140,100,3,1.24000000953674,15.5,58,1950,0,0.740000009536743,0.920000016689301,3,3,101650,2022,1.79999995231628,1.20000004768372,240,1.381,1.48,,0.109999999403954,0.0900000035762787,0.200000002980232
118,070B,12.175,13.265,1.125,2022,17000,2022,2020,2,630,530,6.80000019073486,1.22000002861023,9.5,63,4450,0,0.46000000834465,0.560000002384186,2,6,103135,2022,3.70000004768372,3.09999990463257,1160,12.09,13.215,,0.0500000007450581,0.00999999977648258,0.100000001490116
119,044A,0,1.8,1.807,2022,21000,2022,2022,0,270,190,2.20000004768372,1.41999995708466,9,52,2280,0,0.860000014305115,1.22000002861023,2,6,102106,2022,1.29999995231628,0.899999976158142,460,0,1.807,,0.0399999991059303,0.00999999977648258,0.100000001490116
120,112A,19.316,25.235,6.055,2022,860,2022,2020,2,60,120,21.1000003814697,1.24000000953674,15.5,58,1700,0,0.0900000035762787,0.109999999403954,2,3,106700,2022,7,14.1000003814697,180,19.155,25.21,,0.680000007152557,2.21000003814697,2.90000009536743
121,013A,1.059,2,1.063,2022,3800,2022,2020,2,460,470,24.2999992370605,1.26999998092651,11.5,57,1750,0,0.280000001192093,0.360000014305115,3,2,100568,2022,12,12.3000001907349,930,0,1.063,,2.1800000667572,0.75,2.90000009536743
122,024A,268.31,269.155,0.835,2022,5200,2022,2021,1,140,140,5.40000009536743,1.1599999666214,15,58,2000,0,0.449999988079071,0.519999980926514,3,3,100816,2022,2.70000004768372,2.70000004768372,280,124.186,125.021,,0.0900000035762787,0.0900000035762787,0.200000002980232
123,394A,3,3.276,0.201,2022,900,2022,2022,0,50,120,18.6000003814697,1.08000004291534,11,57,2150,0,0.0500000007450581,0.0500000007450581,2,2,105528,2022,5.30000019073486,13.3000001907349,170,3.018,3.219,,0.180000007152557,0.219999998807907,0.400000005960464
124,142A,0,2.266,2.306,2022,2400,2022,2022,0,60,80,6.19999980926514,1.03999996185303,11,57,2800,0,0.109999999403954,0.109999999403954,2,2,104662,2022,2.70000004768372,3.5,140,0,2.306,,0.180000007152557,0.219999998807907,0.400000005960464
125,050B,332.246,334.016,1.572,2022,5500,2022,2022,5,160,490,11.8000001907349,1.08000004291534,10.5,56,2400,0,0.270000010728836,0.28999999165535,2,2,102333,2022,2.90000009536743,8.89999961853027,650,16.923,18.495,,0.129999995231628,0.389999985694885,0.5
126,070A,25.563,27.57,1.951,2022,17000,2022,2019,3,580,2100,15.8999996185303,1.30999994277954,9,52,6400,0,0.25,0.330000013113022,2,5,102999,2022,3.40000009536743,12.5,2680,25.597,27.548,,0.129999995231628,0.529999971389771,0.699999988079071
127,094A,45.054,54.581,9.522,2022,420,2022,2019,3,20,60,18.3999996185303,1.13999998569489,11,57,2900,0,0.0199999995529652,0.0199999995529652,1,2,103954,2022,4.09999990463257,14.3000001907349,80,44.412,53.934,,0.180000007152557,0.219999998807907,0.400000005960464
128,083A,66.557,68.79,2.23,2022,46000,2022,2022,5,550,320,1.89999997615814,1.21000003814697,9,56,6400,0,0.720000028610229,0.870000004768372,2,6,103608,2022,1.20000004768372,0.699999988079071,870,46.064,48.294,,0.0900000035762787,0.0399999991059303,0.100000001490116
129,115A,8.076,8.36,0.293,2022,5200,2022,2021,1,90,60,2.90000009536743,1.05999994277954,11.5,57,1760,0,0.389999985694885,0.409999996423721,2,2,104259,2022,1.79999995231628,1.10000002384186,150,7.973,8.266,,0.280000001192093,0.219999998807907,0.5
130,550B,98.026,103.388,5.279,2022,5200,2022,2020,2,170,90,5.09999990463257,1.07000005245209,15.5,58,2450,0,0.379999995231628,0.409999996423721,3,3,105584,2022,3.29999995231628,1.79999995231628,260,75.736,81.015,,0.280000001192093,0.219999998807907,0.5
131,160A,54.752,56.065,1.468,2022,6100,2022,2021,1,180,340,8.39999961853027,1.08000004291534,11.5,57,2600,0,0.310000002384186,0.330000013113022,2,2,104797,2022,2.90000009536743,5.5,520,54.629,56.097,,0.230000004172325,0.509999990463257,0.699999988079071
132,340A,7.588,8.033,0.459,2022,7100,2022,2017,3,130,50,2.59999990463257,1.25,10,65,1950,0,0.469999998807907,0.589999973773956,2,6,105374,2022,1.89999997615814,0.699999988079071,180,7.502,7.961,,0.589999973773956,0.0599999986588955,0.699999988079071
133,128A,6.21,6.61,0.427,2022,11000,2022,2022,0,250,190,4,1.28999996185303,11,63,2600,0,0.589999973773956,0.759999990463257,2,6,106444,2022,2.29999995231628,1.70000004768372,440,6.182,6.609,,0.280000001192093,0.219999998807907,0.5
134,040A,89.322,89.632,0.303,2022,9400,2022,2020,2,220,190,4.30000019073486,1.04999995231628,10.5,55,3700,0,0.28999999165535,0.300000011920929,2,6,101817,2022,2.29999995231628,2,410,88.745,89.048,,0.340000003576279,1,1.29999995231628
135,194A,14.678,20.327,5.552,2022,610,2022,2022,0,8,20,3.90000009536743,1.04999995231628,11,57,2750,0,0.0299999993294477,0.0299999993294477,2,2,104989,2022,1.29999995231628,2.59999990463257,28,14.637,20.189,,0.180000007152557,0.219999998807907,0.400000005960464
136,040C,281.82,281.977,0.138,2022,2800,2022,2020,2,60,10,2.5,1.04999995231628,11,60,1420,0,0.259999990463257,0.270000010728836,3,6,101889,2022,2.09999990463257,0.400000005960464,70,2.603,2.741,,0.140000000596046,0.0299999993294477,0.200000002980232
137,063A,28.145,28.884,0.739,2022,1100,2022,2022,0,70,90,14.6999998092651,1.04999995231628,11,57,3100,0,0.0399999991059303,0.0399999991059303,1,2,102794,2022,6.19999980926514,8.5,160,28.188,28.927,,0.860000014305115,0.28999999165535,1.20000004768372
138,085L,280.284,283.61,3.285,2022,5500,2022,2020,2,460,570,18.7000007629395,1.39999997615814,11.5,57,3200,0,0.230000004172325,0.319999992847443,2,2,103726,2022,8.30000019073486,10.3999996185303,1030,14.341,17.626,,0.330000013113022,1,1.29999995231628
139,074A,0.374,1.886,1.832,2022,19000,2022,2020,2,550,230,4.09999990463257,1.05999994277954,11.5,52,4100,0,0.550000011920929,0.579999983310699,3,6,103317,2022,2.90000009536743,1.20000004768372,780,0.627,2.459,,0.0500000007450581,0.00999999977648258,0.100000001490116
140,009C,65.269,70.476,5.13,2022,4600,2022,2020,2,70,70,3.20000004768372,1.23000001907349,11.5,57,2250,0,0.270000010728836,0.330000013113022,2,2,100491,2022,1.60000002384186,1.60000002384186,140,0.609,5.739,,0.109999999403954,0.0199999995529652,0.100000001490116
141,095A,2.776,3.016,0.256,2022,36000,2022,2022,0,760,320,3,1.10000002384186,9.5,52,3560,0,1,1.10000002384186,2,6,103965,2022,2.09999990463257,0.899999976158142,1080,2.858,3.114,,0.0500000007450581,0.00999999977648258,0.100000001490116
142,001A,7.419,8.651,1.237,2022,5700,2022,2020,2,170,110,5,1.32000005245209,11.5,57,2560,0,0.28999999165535,0.379999995231628,2,2,100006,2022,3,2,280,7.39,8.627,,0.0700000002980232,0.0399999991059303,0.100000001490116
143,025A,96.673,97.529,0.853,2022,50000,2022,2022,0,1200,1800,5.80000019073486,1.16999995708466,9,52,7600,0,0.620000004768372,0.730000019073486,2,5,100945,2022,2.29999995231628,3.5,3000,96.66,97.513,,0.140000000596046,0.300000011920929,0.400000005960464
144,287B,112.909,113.192,0.288,2022,4500,2022,2020,2,170,1800,44.2999992370605,1.0900000333786,11.5,57,1650,0,0.360000014305115,0.389999985694885,1,2,105204,2022,3.79999995231628,40.5,1970,27.726,28.014,,0.870000004768372,2.82999992370605,3.70000004768372
145,285D,192.19,198.969,6.698,2022,4900,2022,2017,3,190,380,11.5,1.26999998092651,15,58,2600,0,0.330000013113022,0.419999986886978,2,3,105134,2022,3.79999995231628,7.69999980926514,570,30.496,37.194,,0.0900000035762787,0.0799999982118607,0.200000002980232
146,034D,11.643,11.749,0.103,2022,6000,2022,2020,2,280,110,6.5,1.26999998092651,9.5,52,1700,0,0.349999994039536,0.439999997615814,2,6,101536,2022,4.59999990463257,1.89999997615814,390,12.16,12.263,,0.209999993443489,0.0799999982118607,0.300000011920929
147,050C,0.485,0.682,0.197,2022,11000,2022,2021,1,280,140,3.79999995231628,1.05999994277954,10,52,3560,0,0.319999992847443,0.340000003576279,2,6,102413,2022,2.5,1.29999995231628,420,0.488,0.685,,0.589999973773956,0.0599999986588955,0.699999988079071
148,070A,352.34,359.499,7.162,2022,13000,2022,2018,3,270,3900,32.2000007629395,1.28999996185303,10.5,56,6900,0,0.219999998807907,0.280000001192093,2,1,103096,2022,2.09999990463257,30.1000003814697,4170,353.043,360.205,,0.170000001788139,2.00999999046326,2.20000004768372
149,006A,24.855,25.861,0.915,2022,15000,2022,2020,2,480,390,5.80000019073486,1.25,10,63,2600,0,0.730000019073486,0.910000026226044,2,6,106433,2022,3.20000004768372,2.59999990463257,870,13.661,14.576,,0.409999996423721,0.360000014305115,0.800000011920929
150,040H,386.01,397.833,11.831,2022,4000,2022,2022,5,240,1700,49.5999984741211,1.25,9,63,2600,0,0.170000001788139,0.209999993443489,1,2,000013,2022,6.09999990463257,43.5,1940,0,11.831,,0.550000011920929,2.42000007629395,3
151,034A,94.808,96.027,1.225,2022,48000,2022,2018,3,1100,670,3.59999990463257,1.32000005245209,9,54,4500,0,1.03999996185303,1.37000000476837,2,6,106669,2022,2.20000004768372,1.39999997615814,1770,94.299,95.524,,0.0700000002980232,0.0399999991059303,0.100000001490116
152,389A,1.894,12.803,10.718,2022,170,2022,2022,0,10,20,21.3999996185303,1.27999997138977,11,57,2750,0,0.00999999977648258,0.00999999977648258,2,2,105491,2022,7.09999990463257,14.3000001907349,30,1.909,12.627,,0.180000007152557,0.219999998807907,0.400000005960464
153,141A,64.395,110.525,46.069,2022,370,2022,2021,1,20,30,12.5,1.23000001907349,11.5,57,1750,0,0.0299999993294477,0.0399999991059303,3,2,104650,2022,5.09999990463257,7.40000009536743,50,64.75,110.819,,0.25,0.25,0.5
154,050A,281.072,281.964,0.896,2022,21000,2022,2019,3,380,500,4.19999980926514,1.05999994277954,9,53,4600,0,0.439999997615814,0.469999998807907,2,6,102305,2022,1.79999995231628,2.40000009536743,880,248.425,249.321,,0.0900000035762787,0.150000005960464,0.200000002980232
155,067E,122.311,124.836,2.583,2022,1900,2022,2021,1,80,40,6.09999990463257,1.28999996185303,15,58,1680,0,0.200000002980232,0.259999990463257,2,3,102909,2022,4.19999980926514,1.89999997615814,120,4.954,7.537,,0.419999986886978,0.280000001192093,0.699999988079071
156,090A,9.493,14.797,5.128,2022,390,2022,2021,1,10,20,8.10000038146973,1.41999995708466,11.5,57,2000,0,0.0299999993294477,0.0399999991059303,3,2,103886,2022,2.70000004768372,5.40000009536743,30,9.595,14.723,,0.180000007152557,0.219999998807907,0.400000005960464
157,076A,124.756,133.511,8.715,2022,8700,2022,2022,5,250,2200,28.2999992370605,1.19000005722046,14.5,64,5650,0,0.28999999165535,0.349999994039536,2,3,000115,2022,2.90000009536743,25.3999996185303,2450,124.693,133.408,,0.270000010728836,1.08000004291534,1.39999997615814
158,006J,454.568,459.081,4.558,2022,1600,2022,2020,2,70,240,19.5,1.05999994277954,11.5,57,3000,0,0.0700000002980232,0.0700000002980232,1,2,100387,2022,4.5,15,310,83.065,87.623,,0.680000007152557,2.21000003814697,2.90000009536743
159,097A,0.32,3.932,3.547,2022,1500,2022,2021,1,30,20,3.40000009536743,1.0900000333786,11.5,57,2250,0,0.0900000035762787,0.100000001490116,2,2,104056,2022,2.20000004768372,1.20000004768372,50,0.335,3.882,,0.589999973773956,0.0599999986588955,0.699999988079071
160,017B,112.423,118.864,6.321,2022,1500,2022,2020,2,50,60,7.90000009536743,1.12000000476837,15.5,58,1800,0,0.150000005960464,0.170000001788139,2,3,100709,2022,3.59999990463257,4.30000019073486,110,43.432,49.753,,0.28999999165535,1.00999999046326,1.29999995231628
161,491B,33.882,36.801,2.916,2022,5000,2022,2020,2,190,730,18.2999992370605,1.14999997615814,11.5,57,2400,0,0.270000010728836,0.310000002384186,2,2,105610,2022,3.70000004768372,14.6000003814697,920,7.654,10.57,,0.0799999982118607,2.20000004768372,2.29999995231628
162,157A,2.036,2.917,0.616,2022,45000,2022,2022,0,900,680,3.5,1.0900000333786,9,52,5100,0,0.829999983310699,0.899999976158142,2,6,104750,2022,2,1.5,1580,2.396,3.012,,0.119999997317791,0.100000001490116,0.200000002980232
163,287C,346.874,347.25,0.37,2022,30000,2022,2020,2,630,930,5.19999980926514,1.20000004768372,9,52,3500,0,0.800000011920929,0.959999978542328,2,6,105322,2022,2.09999990463257,3.09999990463257,1560,63.511,63.881,,0.109999999403954,0.0700000002980232,0.200000002980232
164,121A,9.572,10.078,0.501,2022,43000,2022,2018,3,470,390,2,1.0900000333786,8.5,53,4100,0,0.939999997615814,1.01999998092651,2,6,104390,2022,1.10000002384186,0.899999976158142,860,9.088,9.589,,0.0399999991059303,0.0199999995529652,0.100000001490116
165,036D,103.571,109.507,6.005,2022,1200,2022,2020,2,100,250,29.1000003814697,1.28999996185303,11.5,57,1400,0,0.109999999403954,0.140000000596046,2,2,101698,2022,8.19999980926514,20.8999996185303,350,14.737,20.742,,1.01999998092651,0.850000023841858,1.89999997615814
166,170A,2.157,2.725,0.607,2022,2300,2022,2022,0,20,20,1.39999997615814,1.1599999666214,12,53,2400,0,0.119999997317791,0.140000000596046,2,6,104949,2022,0.699999988079071,0.699999988079071,40,2.143,2.75,,0.180000007152557,0.219999998807907,0.400000005960464
167,059B,171.07,173.337,2.222,2022,730,2022,2022,0,40,40,12,1.0900000333786,11,57,2250,0,0.0399999991059303,0.0399999991059303,1,2,102593,2022,6,6,80,96.371,98.593,,0.180000007152557,0.219999998807907,0.400000005960464
168,050A,137.955,148.052,10.065,2022,3700,2022,2021,1,100,350,12,1.13999998569489,15,58,2100,0,0.310000002384186,0.349999994039536,3,3,102254,2022,2.59999990463257,9.39999961853027,450,105.677,115.742,,0.230000004172325,0.509999990463257,0.699999988079071
169,071D,101.973,102.255,0.323,2022,2400,2022,2020,2,220,250,19.2999992370605,1.08000004291534,11.5,57,3100,0,0.100000001490116,0.109999999403954,1,2,103242,2022,9,10.3000001907349,470,0,0.323,,0.330000013113022,1.37000000476837,1.70000004768372
170,024G,319.64,320.292,0.674,2022,18000,2022,2020,2,340,400,4.09999990463257,1.26999998092651,10.5,64,3200,0,0.759999990463257,0.970000028610229,2,6,106660,2022,1.89999997615814,2.20000004768372,740,8.733,9.407,,0.319999992847443,0.389999985694885,0.699999988079071
171,034B,249.931,250.201,0.295,2022,4800,2022,2020,2,130,390,10.8999996185303,1.04999995231628,11.5,57,1740,0,0.360000014305115,0.379999995231628,1,2,101505,2022,2.79999995231628,8.10000038146973,520,91.452,91.747,,0.469999998807907,3.72000002861023,4.19999980926514
172,050B,440.882,446.815,5.961,2022,2300,2022,2022,0,60,300,15.3999996185303,1.05999994277954,11,57,1700,0,0.170000001788139,0.180000007152557,2,2,102399,2022,2.5,12.8999996185303,360,125.229,131.19,,0.330000013113022,1.37000000476837,1.70000004768372
173,070A,270,270.496,0.497,2022,92000,2022,2021,1,2900,2600,6,1.13999998569489,8.5,52,12250,0,0.660000026226044,0.75,2,5,103063,2022,3.20000004768372,2.79999995231628,5500,270.818,271.315,,0.0599999986588955,0.0700000002980232,0.100000001490116
174,052A,43.969,58.89,14.946,2022,790,2022,2021,1,50,80,15.8999996185303,1.37000000476837,11.5,57,2850,0,0.0399999991059303,0.0500000007450581,1,2,102472,2022,5.90000009536743,10,130,43.668,58.614,,0.330000013113022,1,1.29999995231628
175,083A,76.691,76.891,0.209,2022,29000,2022,2020,2,380,200,2,1.0900000333786,9.5,52,3400,0,0.839999973773956,0.920000016689301,2,6,103625,2022,1.29999995231628,0.699999988079071,580,56.232,56.441,,0.0900000035762787,0.0399999991059303,0.100000001490116
176,025A,207.581,207.99,0.38,2022,238000,2022,2017,3,6400,7100,5.69999980926514,1.14999997615814,7.5,52,17200,0,1.08000004291534,1.24000000953674,1,5,101005,2022,2.70000004768372,3,13500,207.398,207.778,,0.25,0.28999999165535,0.5
177,160A,297.483,302.075,4.601,2022,7200,2022,2022,0,180,660,11.6999998092651,1.05999994277954,11,57,2700,0,0.330000013113022,0.349999994039536,2,2,104884,2022,2.5,9.19999980926514,840,296.322,300.923,,0.419999986886978,0.949999988079071,1.39999997615814
178,034A,5.22,5.475,0.255,2022,6300,2022,2021,1,140,90,3.70000004768372,1.20000004768372,15,58,1900,0,0.579999983310699,0.699999988079071,2,3,101399,2022,2.20000004768372,1.5,230,5.165,5.42,,1.11000001430511,0.0399999991059303,1.20000004768372
179,385C,186.89,187.411,0.521,2022,3100,2022,2020,2,120,250,12,1.13999998569489,11.5,57,2800,0,0.150000005960464,0.170000001788139,1,2,105449,2022,4,8,370,36.518,37.039,,0.319999992847443,1.17999994754791,1.5
